"seller_id","total_revenue","total_orders","on_time_deliveries","on_time_delivery_pct","avg_review_score"
"33cbbec1e7e1044aaf11d152172c776f",1129.5,"16","16","100.00","4.69"
"07017df32dc5f2f1d2801e579548d620",1128.24,"9","9","100.00","4.11"
"e21a1e8be4715b0fcfd5385643bc49c4",1128.21,"23","23","100.00","3.67"
"2379bdc3888025689a9deb7b141507d5",1125.6100000000001,"9","6","66.67","4.33"
"633ecdf879b94b5337cca303328e4a25",1125.4899999999998,"6","2","33.33","1.80"
"d1582f4043306e6b91afa6a8a884f898",1121.92,"9","8","88.89","4.11"
"daf565f087a52def0fd5c5825b3661bc",1121.8300000000002,"9","8","88.89","3.63"
"9c690ceacd5c66731bf443ea810195cb",1121.0200000000002,"12","12","100.00","4.42"
"ddd51ae8cda92f3995a51fc0f0f3eec7",1119.6200000000001,"25","25","100.00","4.60"
"7aa538dd6e114e503a2e6154ea352253",1118.6,"5","5","100.00","4.40"
"e0eabded302882513ced4ea3eb0c7059",1117.19,"8","8","100.00","4.63"
"7ecef8194babfec876ca720714327841",1114.26,"8","7","87.50","4.25"
"d9442042130b7fe579d1295f9f4a248f",1111.0400000000002,"22","21","95.45","4.23"
"41c9d3997dd3c072c31139dc5bb5761f",1110.54,"3","3","100.00","4.33"
"557f22c76691849db52d2abccf0015d0",1108.54,"13","13","100.00","3.15"
"3c3017960b2dbd72711a61f0400aab8f",1107.6200000000001,"9","9","100.00","4.00"
"670a9dda115b5a88b18cfadee8de2332",1101.99,"11","11","100.00","4.45"
"f0e103c63864d5405b958d984b6e94c9",1101.41,"11","11","100.00","4.73"
"91543f9849d68d023e17194926598543",1100.57,"6","6","100.00","4.33"
"7a9c12e235c36247c3c81f50d6ea9cea",1099.5900000000001,"5","5","100.00","4.60"
"7d7d2b7a51328016102d4528c411d630",1098.85,"7","6","85.71","4.14"
"6025c79c035c3d772133b8b8238463b2",1098.33,"4","4","100.00","5.00"
"ffad1e7127fb622cb64a900751590acd",1090.83,"15","15","100.00","4.87"
"4221a7df464f1fe2955934e30ff3a5a1",1089.0400000000002,"5","5","100.00","4.80"
"ef9952469137ff190bacafe117f51537",1086.6000000000001,"5","5","100.00","4.80"
"a13aaf2d2886ab9fb30fb9a920160b8f",1085.83,"4","3","75.00","4.50"
"a0d7fbb07bb5ebc3b05980e750db56f3",1085.18,"4","4","100.00","2.00"
"1f867308a0ce13133a4e639ff4de0c02",1084.9199999999998,"13","13","100.00","4.54"
"8e670472e453ba34a379331513d6aab1",1083.96,"1","0","0.00","1.00"
"0e982cff76cc0579f632cea8a0e38c9d",1081.1599999999999,"7","7","100.00","3.25"
"cb4a705d00e100b9732d0ca34817d441",1080.56,"2","2","100.00","1.00"
"8602a61d680a10a82cceeeda0d99ea3d",1079.8999999999999,"19","18","94.74","4.47"
"010da0602d7774602cd1b3f5fb7b709e",1079.75,"5","5","100.00","1.00"
"dc7192adf8ba09569261f4a8d576afe0",1078.4299999999998,"8","8","100.00","3.63"
"5a05a16bb50629ee31afab8a6d4c2674",1075.48,"15","14","93.33","4.00"
"9bc484c87d79cd4874e05ca182658045",1075.12,"8","6","75.00","4.00"
"79a679c36c08d606b3fd47ead9de109b",1072.22,"7","6","85.71","2.71"
"4f1f1c8666cdb6442f775c4e8caed465",1070.39,"2","2","100.00","5.00"
"ae45df84722b1d15c5f32b23a095746c",1065.49,"12","12","100.00","4.83"
"13511db12ac61e2f89c53b72a944a60b",1063.97,"6","5","83.33","3.50"
"c37b2059d4f90d4feead554e5246565e",1061.2799999999997,"16","9","56.25","3.75"
"9d681c7e12db302cb261e721040dde65",1058.68,"14","14","100.00","4.93"
"8a43128d7f9a3db592b866e6861a6cce",1058.49,"4","4","100.00","2.00"
"6e4f5ff6b086632ba8dcb558fb10249e",1053.25,"5","5","100.00","3.40"
"b81e3a6c866a764974fe849821abeebd",1053.01,"11","11","100.00","4.55"
"9198786624eaeb375793215cad26cfa6",1052.7,"9","9","100.00","3.90"
"c1ed9e3daf6154542826a6996af0fb8c",1050.0699999999997,"16","11","68.75","4.41"
"1bb3812d5f0747a3ab7348f199001a10",1049.57,"9","9","100.00","4.89"
"74636e24f01da9268b0ed88dacd8513e",1048.6100000000001,"4","3","75.00","4.00"
"e3a386fc36e22064434e1fa256f6a9fa",1047.15,"17","14","82.35","4.24"
"20b54c376b794ed028df09a3cd88e8dc",1042.07,"7","5","71.43","3.00"
"a67780aba9dd436e7ac0aa1f889e73ec",1041.04,"6","4","66.67","3.67"
"9e9b539eb2806acee3f5c28085c1db9f",1039.47,"3","2","66.67","3.67"
"28872dc528e978a639754bc8c2ce5a4c",1038.9,"1","1","100.00","5.00"
"04fdea0c111866e6cf812f1570d6b5bd",1038.35,"8","7","87.50","3.20"
"caa9bc43a9fe8cf9c564ddd8a03cc4a6",1037.74,"14","13","92.86","4.69"
"e8dba4d70f7f2b20e775d09cae01142d",1032.3899999999999,"9","8","88.89","4.33"
"d8cf3b6a2151949f930d0252b180ec42",1030.1799999999998,"19","19","100.00","3.00"
"4b1eaadf791bdbbad8c4a35b65236d52",1029.04,"5","4","80.00","2.00"
"0791d9fc1e30678ecf03d3e55fa108d3",1028.9899999999998,"11","11","100.00","2.73"
"48985c61529077fa4f1e38bcff0f2ed3",1027.3700000000001,"7","7","100.00","4.43"
"3d5d0dc7073a299e31fa718ce1bc00b6",1027.1200000000001,"22","19","86.36","4.17"
"a99504ac23ed125aaf5302af6cc30af9",1025.24,"1","1","100.00","5.00"
"0ff83046c3fa22efee8ecf291888b191",1023.38,"11","11","100.00","4.82"
"63a79f5a7eb5cb48a7e5787b141c7993",1015.9300000000002,"11","11","100.00","4.55"
"3f9c56764fabca627406093dcb3ef0b4",1014.9499999999999,"7","7","100.00","4.71"
"cac63f48c38cd7d002a7e846dcd99a23",1014.6199999999999,"10","10","100.00","4.80"
"528bcf6680c36dddf07620bd35b33a6f",1013.84,"2","1","50.00","4.50"
"bd4431c1a8dfa744b59e1e2a8bc99b9e",1013.5899999999999,"7","7","100.00","4.57"
"cb6c9f5888a7a090c75beaf615925792",1008.9699999999999,"11","10","90.91","3.82"
"1cbd50a8c52e6cf8e315c5709fab386f",1006.6600000000002,"9","8","88.89","3.78"
"134a288e7de827ec5ec62e3ec9c3a295",1004,"9","9","100.00","4.78"
"f783a638e9c6af4a7d0dbfde811e7a81",1002.9000000000001,"5","4","80.00","4.00"
"c6a7539d424a8402232c2228d7a03c5e",1001.3200000000002,"15","14","93.33","2.60"
"d4f117125b59ce73c3302f88ee40c458",998.6099999999999,"17","17","100.00","4.82"
"3d621842b2ed28e2b474132480edac3c",997.14,"8","8","100.00","3.90"
"e51f22821f0c12a16ad5c020cdcd55e9",996.8400000000001,"4","4","100.00","4.75"
"fe1b067411b8c5066e962aa146ccee03",990.8799999999999,"8","8","100.00","4.63"
"0aa2205ca24f113f4658a5c536667426",988.0999999999999,"11","11","100.00","2.82"
"69b5eaa096c3f9d1e5c398c597f567d6",987.02,"2","2","100.00","5.00"
"d9e7e7778b32987280a6f2cb9a39c57d",986.39,"13","9","69.23","3.15"
"6f83d9e4da896daae20b9b6b2d3ff8d2",985.0400000000001,"11","11","100.00","4.36"
"b19c48688808720822399ffa9f2dbe2f",984.8100000000001,"1","1","100.00","5.00"
"da6a60cc8cc724fe51be021ff8be779c",984.5799999999999,"13","13","100.00","4.77"
"39c763cca83e654764b7a4a650fb9b7c",984.21,"11","9","81.82","3.82"
"808d4348b916efa08e766ebad39f61eb",981.54,"20","19","95.00","4.43"
"160e4f13fd3a64b1b86807be88b5ffb0",980.45,"4","4","100.00","4.25"
"e9729944ba65dc3ce425e0c5a22ae7b2",978.4300000000001,"4","3","75.00","3.75"
"297d5eccd19fa9a83b2630071ff105e4",976.73,"8","8","100.00","5.00"
"5c3460cd3e8a984382ae254e7dd20d9f",974.3,"10","10","100.00","4.70"
"ca77545ca4d2dfd1431bf61334e2fa3c",973.71,"10","10","100.00","4.80"
"efff9341f3f8f5237b44ff67ed36a7bf",972.65,"5","5","100.00","4.40"
"41c2bad7229b0c25e6becf179ebf63ff",971.9199999999997,"23","23","100.00","4.96"
"c8025364abeecb115431bf95c11a747f",971.28,"2","1","50.00","4.50"
"c89cf7c468a48af70aada384e722f9e2",971.01,"14","13","92.86","4.00"
"b5abf4f36adc043117b4fca82c22984c",969.94,"9","6","66.67","2.42"
"b45d7ebfb7378630f1bcd74b6ff86ff7",968.14,"3","3","100.00","3.80"
"562f8cfc51f265411f487d07e9c40e7f",966.25,"13","11","84.62","4.54"
"e8a85b5f3df47be0984c55fd4064dbb4",965.99,"14","12","85.71","4.71"
"d0d70d21e2234dd7cd3cf63fe414148a",964.9900000000001,"9","9","100.00","4.22"
"68f86ba270525243e68ae74044f992b9",964.2,"11","10","90.91","4.25"
"b2c97074649f92197d9387d9033dda5f",964.0799999999999,"11","10","90.91","4.64"
"87d3c3aeb3ead335511b3ce315eb341e",963.06,"15","14","93.33","3.50"
"ba5daa4041e1f15cdf34b76e3e18a450",959.35,"15","15","100.00","4.27"
"3492e68f37fd1df87f4f2f2ea247f445",957.26,"9","8","88.89","3.56"
"17eea220a40cc0d2c0c5346379682398",951.98,"3","1","33.33","3.75"
"6861de0f40cacb0602e473c51639f980",949.7299999999999,"8","7","87.50","2.63"
"7dc9a3355bae96dd82008b313d3a456c",949.62,"1","1","100.00","5.00"
"a1544b9ea0b2390e020537d4daa89049",948.53,"8","8","100.00","4.00"
"6d22a1fcebb6dd08c9cd90b92a93e8d0",946.4300000000001,"13","13","100.00","4.31"
"8a40ae794fa3f9892cee24bd5af0488b",946.2599999999999,"6","4","66.67","3.17"
"6b9b80d53ba3676eafe60268a810b5a1",941.2099999999999,"9","9","100.00","4.22"
"e5cbe890e679490127e9a390b46bbd20",937.71,"2","2","100.00","4.50"
"725af026f869236a8dd0ceb98564d156",936.6700000000001,"5","5","100.00","3.13"
"2b03ac196f5ed62ac483960fe0fa3b65",935.19,"7","6","85.71","4.14"
"a72c2f59332659e361d647515c698798",933.93,"6","6","100.00","4.83"
"0d33a55da925bbf1ff02af5f6059fc7f",932.9100000000002,"24","23","95.83","4.48"
"5a413ade68e8f8d93071a7f52a64cb9e",932.6699999999998,"14","12","85.71","4.64"
"6e864f5c4669eff3d98140a07cc50202",932.36,"13","12","92.31","4.46"
"eba88037e1dca898cd02881f67ced679",931.57,"6","5","83.33","4.33"
"52a52b9f656520e99716f5bc40f661c8",931.2199999999999,"8","8","100.00","4.13"
"2c43fb513632d29b3b58df74816f1b06",930.17,"3","3","100.00","3.67"
"e644cbadf7eeb30d0d29f335ce7d52ec",930.03,"9","9","100.00","3.70"
"e1c76f339ebd5460999f25a2aa8c92c5",928.6999999999999,"1","1","100.00","5.00"
"11eac105f3f90a9b87b19c89d91e24f3",927.8299999999999,"5","5","100.00","3.60"
"32e5635e63cb374eb63afdd242fb6134",927.82,"1","1","100.00","5.00"
"75a4764c108403a7a0575140cb22287c",927.05,"9","9","100.00","4.78"
"1cd9e0cc1839d55516843def5600816d",926.72,"5","5","100.00","5.00"
"14ee35374a7876217954b5fa08e50463",923.05,"6","5","83.33","4.33"
"134b867a0f7f8bbe6abf10f91874891e",922.8399999999999,"1","1","100.00","4.00"
"9c7fd21e0aa159b20da593371f08ff7c",921.8000000000001,"8","7","87.50","3.38"
"4deebb3199eeafb282ae33229144f94b",921.49,"5","3","60.00","3.40"
"a3b42d266fa8afc874b909422ce88582",921.24,"6","6","100.00","5.00"
"024b564ae893ce8e9bfa02c10a401ece",918.4000000000001,"8","8","100.00","4.75"
"c8cc60ffd415254af5d9b9f34f32c369",916.23,"9","9","100.00","4.67"
"ba6b4a237f92479743cf0ca06b67a9ac",913.7099999999998,"8","7","87.50","4.25"
"a1bea7061f61f6fdd9a85a6325ba1033",910.8799999999999,"9","8","88.89","4.44"
"1099a00e0ee3a50935e6c2447ca090c5",910.83,"3","2","66.67","3.67"
"39d61be7a92eb77b7da367bd4845bc0e",909.6199999999999,"14","14","100.00","4.21"
"7c51de0ab286204ce75ff42bf7c10d92",908.6400000000001,"4","4","100.00","4.50"
"4c61e37f664c3c88aff092aa5ac779d7",908.17,"8","5","62.50","4.00"
"d29ba1220fb8634fa3a107e54497b8a4",907.86,"9","9","100.00","3.22"
"c00396cbdd2e088fe4281baa5920aef1",905.8500000000001,"3","3","100.00","5.00"
"dc64d75cc406bb0697be983831430e60",905.55,"4","4","100.00","4.75"
"49383af7ab774e4e8f3000f49c83dc4b",902.23,"12","12","100.00","4.58"
"4ef4c39cf3c24f326434cf0b2e48046a",901.51,"8","7","87.50","3.56"
"59cea8e446d3834393058e7e0666b6fb",901.14,"10","10","100.00","4.60"
"b16d3dadc47d4eb18be3d88bad0775ce",900.54,"11","10","90.91","4.36"
"28ea411b354f14b1a494be4e79f0ce02",896.9300000000001,"6","5","83.33","4.67"
"365e4bce19bda0082c3d15d83fdb8bcd",895.02,"7","7","100.00","4.71"
"ef30892870c278497523264be1be2241",892.54,"9","9","100.00","4.56"
"0d4c8269e7f0401201794deef160edd6",892.03,"4","4","100.00","4.00"
"253f95b3a0e6983ae18aed49fbc2b845",890.9399999999999,"5","5","100.00","4.40"
"07de60b03d150fb3ea09eab5da5e4c8b",889.0000000000001,"9","8","88.89","4.33"
"1430239a858e7682bbc43b20758af153",888.6399999999999,"22","22","100.00","3.96"
"5acd070dd3fe441bbb2ec1f1ede515ee",886.3699999999999,"8","5","62.50","2.75"
"9485a23c0430ba1d58d359391606fce6",885.8599999999999,"4","3","75.00","3.20"
"5f06030071324cc52bf0304014ac7234",884.31,"4","4","100.00","4.00"
"fd435faa3c0422b60440ea3480d0e77c",882.87,"1","1","100.00","5.00"
"5996cddab893a4652a15592fb58ab8db",880.75,"1","1","100.00","5.00"
"f435898e493ba0356019a0b1cb8b55b1",880.6800000000001,"12","12","100.00","4.33"
"cd3d09fbe6e3e9ff0c0ac0c300e93ae7",880.2299999999998,"12","11","91.67","4.17"
"80f2cf9abf6b5a0e5c612b5eea6646e6",879.92,"6","5","83.33","4.43"
"014d9a685fd57276679edd00e07089e5",876.8100000000001,"12","12","100.00","3.83"
"81783131d2a97c8d44d406a4be81b5d9",874.9899999999999,"9","8","88.89","3.43"
"ba6ce6de456f6c11d08c17701ba5c26f",874.51,"7","6","85.71","3.71"
"7210cd29727d674c00741e5e387b3ccd",874.1800000000001,"13","9","69.23","3.69"
"e560e4022d8f7aebf155db95946c5c0f",870.21,"2","2","100.00","5.00"
"70bf57d811208f8923b41bbd499a67a4",869.73,"7","7","100.00","4.14"
"c6218512d16fcac0af02fe92691cf274",868.64,"8","7","87.50","4.00"
"8b87cd0d43d49b9bdf40f56229364d59",864.88,"2","2","100.00","2.60"
"05a940b4ecae36cadfd8e93bd9c43257",864.0999999999999,"9","9","100.00","3.90"
"458c6fa920810ce2492da71bc26d9eec",862.37,"2","2","100.00","2.50"
"fe1bbc5feda5c8979a8a1b3b2512d5a6",862.25,"10","9","90.00","3.80"
"9aa388272ee334b6ae07bc73706e254a",861.46,"7","7","100.00","3.86"
"aac51c486b672a9850d59f3e84b1cf88",859.57,"13","13","100.00","4.77"
"52956b80ae65fda598f06f6b9943e7a9",858.8499999999999,"3","2","66.67","4.00"
"3d68c634a99a1ba46dbca3967a69c623",857.7,"2","2","100.00","5.00"
"6b15924333bd1a741595fe981ea04822",854.4599999999999,"21","19","90.48","4.67"
"89a51f50b8095ea78d5768f34c13a76f",854.2600000000001,"11","11","100.00","4.73"
"bdae679a9b282249bc23b9b69dae9a99",851.9799999999998,"12","12","100.00","3.50"
"ac6417315ae5da8f9a38ee11de6f7780",851.1200000000001,"7","6","85.71","3.75"
"3969863bb8af7f72580b3b1ffd3a17b3",850.0199999999999,"13","13","100.00","4.00"
"4a1917ef994878940e1fb03eeb787ad7",846.6199999999999,"3","3","100.00","2.67"
"be8e909810184b9b19e886129149d8e5",846.08,"15","12","80.00","3.73"
"a2deecd5398f5df4987110c80a1972a3",845.8,"13","13","100.00","3.71"
"6bb62a4912377c7bfe7cb17b406bc7e6",845.3900000000001,"6","6","100.00","4.50"
"9dc79dd988ac42f4d56c340d7048420a",843.93,"4","4","100.00","4.75"
"da03c298e3999e9d828591fc2179d109",842.4800000000001,"5","5","100.00","4.80"
"21c62b998a043ebe31161d38f84929fc",841.33,"4","4","100.00","4.50"
"2ba91c7ad80ff88b23b7db823b43c233",840.33,"6","4","66.67","3.83"
"e73bf2cea7fe4b0b4d287a7568ed1099",837.83,"5","5","100.00","5.00"
"236585a4ddb5fea9fa40233e2249ed91",837.6700000000001,"11","10","90.91","4.09"
"851773c885feb5e2da3b4f82bc2b17ce",837.1300000000001,"10","8","80.00","4.20"
"7354220fb240bde543b3c40c060d41e7",837.1299999999999,"7","7","100.00","4.57"
"43402bdf22aa2310e8f99e2f94f78628",837.1,"5","5","100.00","2.80"
"5f7300535881cef3b625fd683cf7d145",836.83,"11","11","100.00","4.45"
"6524b847b982cd56bb5d4b02b776ee42",834.9399999999999,"2","0","0.00","4.00"
"f9eedec3129e8cc6b6429c42d0808c5b",833.15,"2","2","100.00","4.50"
"ba6b68b55fe8704377a7d43c8e5c0185",832.22,"5","5","100.00","4.20"
"2305ab43e846518f58dd9d59f3f54e96",831.26,"3","3","100.00","3.67"
"11742f81550ac064cc9a40f67151d9ad",831.01,"2","2","100.00","5.00"
"ad273c9eb54ecb4532de4bf75bae9e4e",829.75,"11","11","100.00","3.82"
"de09d00cfc265b8804c7df34075a68fa",827.97,"3","3","100.00","3.33"
"55c26bcb609f480eb7868594245febb5",826.23,"6","6","100.00","4.00"
"bd1d49a326abfa9b1036772e40445430",826.1999999999998,"13","12","92.31","3.85"
"a56e351445e5863fc8960640ba9190c7",825.98,"4","3","75.00","4.25"
"c7fdb77fdbff3c41981bc52f787e959e",825.1600000000001,"11","9","81.82","3.33"
"94231344608e603693b0a8891143f65d",824.1800000000001,"3","3","100.00","4.00"
"5ef131ac72773e5b3f6c0d63cf424657",821.9899999999999,"11","11","100.00","3.82"
"13f57c12a00ed4610db646b913a7f5c6",821.1500000000001,"13","11","84.62","4.77"
"0d83f8e03188682112cc0d93523705cc",820.5700000000002,"8","4","50.00","2.75"
"2063dd1b9f568df1c16741ea7d3e6adb",820.2700000000001,"3","3","100.00","5.00"
"9535a841eecebed61a9fb1ac1cbb5597",818.33,"2","2","100.00","3.00"
"8d46553a36e68f95350a200c12f8f2e2",817.21,"11","11","100.00","3.13"
"ed8cb7b190ceb6067227478e48cf8dde",816.2099999999998,"17","16","94.12","3.18"
"8e29d051f810eb22959ede205b462b9f",813.28,"2","1","50.00","4.00"
"191d55f7edb8524d525ed01b20fe32e8",812.8,"3","2","66.67","3.00"
"a254c682cc01e119f83530446f1df9a9",809.4200000000001,"7","6","85.71","4.14"
"0a85ebe4e328db81ac9109781205e2f7",805.65,"12","11","91.67","4.58"
"638cba8be1fb599bbb76fd6948351eb3",803.6700000000002,"22","22","100.00","4.62"
"38e6dada03429a47197d5d584d793b41",803.0500000000001,"12","7","58.33","3.33"
"d79e8478eed9999493990b44955fb22e",802.61,"5","4","80.00","4.00"
"fac35d150712afb921ec59ac5f39bb11",800.64,"6","6","100.00","4.17"
"179d859f51292aac5c10806a356f7af9",800.2699999999999,"19","16","84.21","4.32"
"8d899e15a5925f097cca50faa49b15e3",795.98,"10","4","40.00","2.50"
"8759e7aedd644f487315e5860962f162",793.34,"3","2","66.67","3.67"
"56db5c0782e8f7ddc9343f9576ff6d16",791.9499999999999,"2","2","100.00","3.00"
"6cf476a4ca74498db55cbccdaa9dcfb6",791.6,"6","3","50.00","2.71"
"2059c39f76271d4ca3f15b5ffaccc8b8",791.2899999999998,"12","12","100.00","4.50"
"1d29dfba02015238dfbe2449a5eaa361",789.9199999999998,"12","11","91.67","4.50"
"cf654707ed6a99f112c7ec3d6f314b8b",789.5400000000001,"4","4","100.00","4.75"
"b7ed9fb14c8eadb37adb9c45d67ab0fb",787.75,"11","11","100.00","2.91"
"e4ebd3f87bf70440014f07ddda7fbe03",787.26,"7","6","85.71","4.57"
"8c91bfea4263b8fba54081460693e2a1",785.75,"2","2","100.00","5.00"
"5bba18b40e8c973b0f32e748004775b0",784.8000000000001,"1","1","100.00","5.00"
"e6a69c4a27dfdd98ffe5aa757ad744bc",784.34,"23","23","100.00","3.62"
"6824a69c9ea0313eba299dd4a2dba09a",784.08,"7","7","100.00","5.00"
"0b36063d5818f81ccb94b54adfaebbf5",783.0000000000002,"15","15","100.00","5.00"
"d558ebe531605a1285ab2b1bc3256dfb",782.23,"3","3","100.00","4.67"
"2aa3443d7bf9d9bb11133f420d75e083",781.12,"10","8","80.00","3.00"
"b4b447d715f9ab302a188fb43d3e96b3",779.6600000000001,"5","4","80.00","4.80"
"6e1862e15f33d9994bc25922a85e1efc",779.3199999999999,"12","12","100.00","4.67"
"7b98de631987e26dd6d803490c43a13c",778.6300000000001,"8","8","100.00","4.63"
"c447f8dd3ed213f291d65ef074a268eb",777.23,"8","8","100.00","3.88"
"b64d51f0435e884e8de603b1655155ae",773.5400000000002,"23","18","78.26","4.13"
"54aa8463e87776b5612f4bdc4bd5d4de",772.83,"7","7","100.00","3.86"
"26af45f5dfd967225a832838aa4e24a3",771.6100000000001,"11","11","100.00","4.18"
"b0398568231ba5e6734af1881671a317",770.12,"4","4","100.00","4.00"
"228e4c1a0be164f613d41c24345f9d2c",769.44,"5","5","100.00","5.00"
"f3295428338a40977a03f555246a70f4",769.3799999999999,"7","5","71.43","3.57"
"768a86e36ad6aae3d03ee3c6433d61df",767.7,"17","14","82.35","4.65"
"61c36f0fc4a47f9532e5512b66668e62",767.69,"1","1","100.00","1.00"
"2dd1fb6f0e42a2243b8a01e40cd41216",767.3199999999999,"4","4","100.00","3.00"
"5962468f885ea01a1b6a97a218797b0a",765.7399999999999,"6","6","100.00","3.75"
"9cad4b68bb993ee401a3c5aaa2bc26dd",763.3299999999999,"7","6","85.71","3.43"
"9d5604a1f112324ad6b2aa552122e0fb",761.98,"17","17","100.00","3.65"
"2fb25ab44bdbeae6a4d816e0d0c9d500",761.29,"5","5","100.00","4.80"
"72c38a04bd6a1c3dbc5298425a0db86d",760.6499999999999,"5","5","100.00","3.80"
"07d75e33f2750d97d467fb57e4dfdd8a",759.59,"2","2","100.00","2.50"
"ac51cac5e20d69ff485a54746488ef48",758.7,"3","3","100.00","3.50"
"01c97ebb5cdac52891c0ed1c37ba0012",756,"12","12","100.00","4.08"
"acf974e4d5950ad143a247471b831eb9",753.6200000000001,"12","12","100.00","4.80"
"6c99c983ce3b6ba0ab813e6790e81691",752.51,"9","9","100.00","3.78"
"2f09f7d37a97956d11cc1a7cadd5262b",751.9100000000001,"8","7","87.50","3.08"
"0570350b23eda5444f8d1d9544932058",751.7600000000002,"11","11","100.00","5.00"
"3d3ccf2b2f8134b10dce9dd446f0e075",750.53,"3","2","66.67","3.33"
"6e0908ef4d4efadbc3cc2b74ea477cb0",750.28,"11","10","90.91","4.09"
"262237171f48e85819065498cac80d7b",749,"10","10","100.00","4.30"
"02b72cdeb9cfcc429f1af6f4e3f3b737",748.6400000000001,"4","4","100.00","4.75"
"916748bc99315c2d202898ae58b1617e",746.51,"32","32","100.00","4.34"
"95b293867b5862941c9cd74f756a3c68",746.2199999999998,"9","5","55.56","3.56"
"26bad72add1f86e08a776ce4ffdaf1ca",745.92,"7","7","100.00","4.50"
"aae5e7b457a3c72ee230a47d98fceda5",745.5699999999999,"7","7","100.00","4.14"
"d9cd369bffa979d1634f8e1318bf2f1b",744.8100000000001,"3","3","100.00","5.00"
"f52c2422904463fdd7741f99045fecb6",744.8000000000001,"13","12","92.31","4.31"
"3ef37b7ca6dd2b80bd8af81a62504996",740.97,"2","2","100.00","4.50"
"4e6015589b781adaa5ce7f1892d06bb1",740.5,"3","3","100.00","3.67"
"c522be04e020c1e7b79f3acff36513d5",740.4200000000001,"6","4","66.67","3.57"
"6d988d6174a2c27441597174f8905515",737.1999999999998,"23","21","91.30","4.26"
"11938fcc75f6902fea1d0a6f72b54a57",737.1400000000001,"2","2","100.00","3.00"
"ab3e0c171fe84a7ba7de130f19cfb485",736.33,"7","5","71.43","3.20"
"328acb143b4a73aad6bee8e734f5d20d",734.75,"2","2","100.00","4.00"
"b274baf5bbd142410eb2958cf685d684",734.57,"7","7","100.00","4.29"
"be3b4b0f050a6aa1b2d901c4b77e979f",733.7199999999999,"8","8","100.00","2.75"
"39a5005f2605cbdb4f9ac14485cabfd1",733.6600000000001,"8","8","100.00","5.00"
"8a207b6080964f3c1fc9d35bd6096ba4",730.0400000000001,"3","2","66.67","5.00"
"052577151711aec5c744fe12e66db3e1",729.65,"1","1","100.00","2.25"
"eb5b6204dde3a6e03b5f1bb8479f055b",727.3299999999999,"21","20","95.24","3.86"
"38102b031c2a15e54623d711bfc753d3",726.2099999999999,"10","10","100.00","3.78"
"b12cfd255810394b60caef18ae163547",726.15,"2","2","100.00","4.50"
"2f74af7a0ee5636f12c2336f9fffed47",724.4699999999999,"13","13","100.00","4.31"
"bfd938b22bc99bce1ae60dc602889f52",723.87,"6","6","100.00","3.08"
"68ca56ce86830f3d31b1b7ec6a54da3e",723.0299999999999,"5","5","100.00","3.83"
"c157bdeedcbc9a8e3c8bf0d87ff24428",722.9699999999999,"10","10","100.00","4.50"
"1d503743d2526f03f0c2c89540ee008c",720.53,"17","16","94.12","4.24"
"525e75a6fb1454a2325ab1734bcec221",719.39,"10","10","100.00","3.73"
"9c1c0c36cd23c20897e473901a8fb149",717.04,"7","7","100.00","5.00"
"1b4b28463457a256e9a784ebe2a8f630",715.3399999999999,"1","0","0.00","1.00"
"5d043cd5512d4bd2f88e5ccdd5736c38",714.91,"1","1","100.00","2.00"
"5a6a02f419701fc8c605af71d4fc57a4",714.4100000000001,"11","10","90.91","4.82"
"a513150f33f99a06569e9cd5c4bb889b",711.25,"2","2","100.00","4.33"
"8c0de775f52fe41590b376a3b7c50f68",707.52,"8","8","100.00","3.89"
"cb9fb4ca75d7ba8437480e8dde64fe98",705.5600000000001,"10","10","100.00","4.00"
"4de6e4ba574aa9dfdc824bc44dc47fdd",704.4200000000001,"14","13","92.86","4.00"
"e601b04acf48b4576e73ddca9481f0dc",702.94,"16","16","100.00","3.88"
"3f9be91358837bff69df67edfa3e42e8",702.06,"7","7","100.00","4.43"
"c84592044b180dec206770c38603814b",700.97,"14","14","100.00","4.20"
"8a87611c08849ffeeccab52aa798b6c7",700.9499999999999,"6","6","100.00","2.64"
"d94ba08b99bedd6a5f6c875ecc4a6fac",700.6999999999999,"9","9","100.00","4.80"
"7a91bf945c6fae0779f1c61ce97fe45c",699.7700000000001,"4","3","75.00","3.80"
"89ad3263c0931c47f976d7c5778e60f6",699.74,"6","6","100.00","4.17"
"b44dbfbf62e52125f3c15d230569ea91",699.06,"8","8","100.00","4.38"
"1961c3e1272bfeceb05d0b78b5bbfdaf",696.01,"3","3","100.00","3.75"
"6e4a902d1054e4e17aa6eab87fac1c75",695.7,"8","6","75.00","4.29"
"c53bcd3be457a342a97e39e5a9f0be22",695.59,"5","5","100.00","3.20"
"b26741d31a563d769b4af0465ab20c56",695.03,"2","2","100.00","4.00"
"af7cdac9d9897cddead9c6b08976c642",694.01,"6","5","83.33","3.67"
"c458e2045a8aa8964f8879af03fdcce6",691.7,"9","9","100.00","3.11"
"4be6b962d83299498bae2190f95d6566",691.0900000000001,"12","11","91.67","4.18"
"270d3ef21830ad0ecf3a6c53d08a533a",688.6100000000001,"17","17","100.00","2.22"
"3be5841cdcc46de4ed3f9116f104b2c5",687.95,"4","4","100.00","4.75"
"c33a5c3c983090c8b78a28e65052a20d",687.33,"8","8","100.00","4.22"
"70b52a4cfc823994561b00bad161b4ed",685.35,"10","10","100.00","4.50"
